trip_id,source_area,pub_name,pub_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,late_night_availability,peak_time,off_peak_time,nearest_landmarks,description
TRP01880,Steel Plant,Palm Beach Hotel Lounge,RK Beach,19,45 mins,₹175,₹260,₹400,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Steel Plant to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Cab."
TRP01881,Scindia,Palm Beach Hotel Lounge,RK Beach,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Scindia to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01882,One Town,Palm Beach Hotel Lounge,RK Beach,7,18 mins,₹80,₹115,₹190,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from One Town to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01883,Poorna Market,Palm Beach Hotel Lounge,RK Beach,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Poorna Market to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01884,RK Beach,Palm Beach Hotel Lounge,RK Beach,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from RK Beach to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01885,Rushikonda,Palm Beach Hotel Lounge,RK Beach,10,25 mins,₹105,₹150,₹240,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Rushikonda to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01886,Lawson's Bay,Palm Beach Hotel Lounge,RK Beach,3,8 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Lawson's Bay to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01887,Hanumanthuwaka,Palm Beach Hotel Lounge,RK Beach,10,25 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Hanumanthuwaka to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01888,Arilova,Palm Beach Hotel Lounge,RK Beach,11,26 mins,₹115,₹160,₹260,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Arilova to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01889,Beach Road,Palm Beach Hotel Lounge,RK Beach,2,7 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Beach Road to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01890,Kailasagiri,Palm Beach Hotel Lounge,RK Beach,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Lawsons Bay Colony, RK Beach","Travel from Kailasagiri to Palm Beach Hotel Lounge located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01891,Gajuwaka,Tycoon Rooftop Lounge,Siripuram,14,35 mins,₹135,₹200,₹310,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Gajuwaka to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01892,Kommadi,Tycoon Rooftop Lounge,Siripuram,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Kommadi to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01893,Madhurawada,Tycoon Rooftop Lounge,Siripuram,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Madhurawada to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01894,PM Palem,Tycoon Rooftop Lounge,Siripuram,17,38 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from PM Palem to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01895,MVP Colony,Tycoon Rooftop Lounge,Siripuram,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from MVP Colony to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01896,Siripuram,Tycoon Rooftop Lounge,Siripuram,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Siripuram to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01897,Dwaraka Nagar,Tycoon Rooftop Lounge,Siripuram,2,8 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Dwaraka Nagar to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01898,Maddilapalem,Tycoon Rooftop Lounge,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Maddilapalem to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01899,NAD Junction,Tycoon Rooftop Lounge,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from NAD Junction to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01900,Seethammadhara,Tycoon Rooftop Lounge,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Seethammadhara to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01901,Jagadamba,Tycoon Rooftop Lounge,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Jagadamba to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01902,Asilmetta,Tycoon Rooftop Lounge,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Asilmetta to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01903,Railway Station,Tycoon Rooftop Lounge,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Railway Station to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01904,RTC Complex,Tycoon Rooftop Lounge,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from RTC Complex to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01905,Airport,Tycoon Rooftop Lounge,Siripuram,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Airport to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01906,Pendurthi,Tycoon Rooftop Lounge,Siripuram,22,50 mins,₹200,₹295,₹460,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Pendurthi to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01907,Gopalapatnam,Tycoon Rooftop Lounge,Siripuram,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Gopalapatnam to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01908,Kurmannapalem,Tycoon Rooftop Lounge,Siripuram,10,24 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Kurmannapalem to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01909,Auto Nagar,Tycoon Rooftop Lounge,Siripuram,12,28 mins,₹120,₹175,₹280,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Auto Nagar to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01910,Steel Plant,Tycoon Rooftop Lounge,Siripuram,16,38 mins,₹155,₹220,₹350,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Steel Plant to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01911,Scindia,Tycoon Rooftop Lounge,Siripuram,7,18 mins,₹80,₹115,₹190,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Scindia to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01912,One Town,Tycoon Rooftop Lounge,Siripuram,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from One Town to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01913,Poorna Market,Tycoon Rooftop Lounge,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Poorna Market to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01914,RK Beach,Tycoon Rooftop Lounge,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from RK Beach to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01915,Rushikonda,Tycoon Rooftop Lounge,Siripuram,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Rushikonda to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01916,Lawson's Bay,Tycoon Rooftop Lounge,Siripuram,7,18 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Lawson's Bay to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01917,Hanumanthuwaka,Tycoon Rooftop Lounge,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Hanumanthuwaka to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01918,Arilova,Tycoon Rooftop Lounge,Siripuram,9,22 mins,₹95,₹140,₹220,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Arilova to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01919,Beach Road,Tycoon Rooftop Lounge,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Beach Road to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01920,Kailasagiri,Tycoon Rooftop Lounge,Siripuram,6,16 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"VIP Road, Siripuram Junction, CMR Central","Travel from Kailasagiri to Tycoon Rooftop Lounge located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01921,Gajuwaka,RK Beach Shack Bar & Nightlife Zone,RK Beach,18,45 mins,₹170,₹245,₹380,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Gajuwaka to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Cab."
TRP01922,Kommadi,RK Beach Shack Bar & Nightlife Zone,RK Beach,14,32 mins,₹135,₹200,₹310,Low,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Kommadi to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01923,Madhurawada,RK Beach Shack Bar & Nightlife Zone,RK Beach,12,28 mins,₹120,₹175,₹280,Low,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Madhurawada to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01924,PM Palem,RK Beach Shack Bar & Nightlife Zone,RK Beach,13,30 mins,₹130,₹185,₹290,Low,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from PM Palem to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01925,MVP Colony,RK Beach Shack Bar & Nightlife Zone,RK Beach,7,18 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from MVP Colony to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01926,Siripuram,RK Beach Shack Bar & Nightlife Zone,RK Beach,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Siripuram to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01927,Dwaraka Nagar,RK Beach Shack Bar & Nightlife Zone,RK Beach,5,14 mins,₹65,₹90,₹150,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Dwaraka Nagar to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01928,Maddilapalem,RK Beach Shack Bar & Nightlife Zone,RK Beach,8,20 mins,₹90,₹125,₹200,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Maddilapalem to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01929,NAD Junction,RK Beach Shack Bar & Nightlife Zone,RK Beach,11,28 mins,₹115,₹160,₹260,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from NAD Junction to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01930,Seethammadhara,RK Beach Shack Bar & Nightlife Zone,RK Beach,6,15 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Seethammadhara to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01931,Jagadamba,RK Beach Shack Bar & Nightlife Zone,RK Beach,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Jagadamba to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01932,Asilmetta,RK Beach Shack Bar & Nightlife Zone,RK Beach,5,14 mins,₹65,₹90,₹150,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Asilmetta to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01933,Railway Station,RK Beach Shack Bar & Nightlife Zone,RK Beach,6,18 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Railway Station to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01934,RTC Complex,RK Beach Shack Bar & Nightlife Zone,RK Beach,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from RTC Complex to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01935,Airport,RK Beach Shack Bar & Nightlife Zone,RK Beach,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Airport to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Cab."
TRP01936,Pendurthi,RK Beach Shack Bar & Nightlife Zone,RK Beach,24,55 mins,₹215,₹320,₹490,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Pendurthi to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Cab."
TRP01937,Gopalapatnam,RK Beach Shack Bar & Nightlife Zone,RK Beach,14,32 mins,₹135,₹200,₹310,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Gopalapatnam to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01938,Kurmannapalem,RK Beach Shack Bar & Nightlife Zone,RK Beach,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Kurmannapalem to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01939,Auto Nagar,RK Beach Shack Bar & Nightlife Zone,RK Beach,15,35 mins,₹145,₹210,₹330,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Auto Nagar to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01940,Steel Plant,RK Beach Shack Bar & Nightlife Zone,RK Beach,19,45 mins,₹175,₹260,₹400,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Steel Plant to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Cab."
TRP01941,Scindia,RK Beach Shack Bar & Nightlife Zone,RK Beach,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Scindia to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01942,One Town,RK Beach Shack Bar & Nightlife Zone,RK Beach,7,18 mins,₹80,₹115,₹190,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from One Town to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01943,Poorna Market,RK Beach Shack Bar & Nightlife Zone,RK Beach,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Poorna Market to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01944,RK Beach,RK Beach Shack Bar & Nightlife Zone,RK Beach,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from RK Beach to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01945,Rushikonda,RK Beach Shack Bar & Nightlife Zone,RK Beach,10,25 mins,₹105,₹150,₹240,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Rushikonda to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01946,Lawson's Bay,RK Beach Shack Bar & Nightlife Zone,RK Beach,3,8 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Lawson's Bay to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01947,Hanumanthuwaka,RK Beach Shack Bar & Nightlife Zone,RK Beach,10,25 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Hanumanthuwaka to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01948,Arilova,RK Beach Shack Bar & Nightlife Zone,RK Beach,11,26 mins,₹115,₹160,₹260,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Arilova to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP01949,Beach Road,RK Beach Shack Bar & Nightlife Zone,RK Beach,2,7 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Beach Road to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
