"route_id,source_area,theater_name,theater_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,movie_crowd_friendly,description"
"3567,Hanumanthuwaka,Padmavati Theatre Dwaraka Nagar,Dwaraka Nagar,Dwaraka Nagar Bus Stop,215C,APSRTC City Ordinary,Hanumanthuwaka â†’ Seethammadhara â†’ MVP Colony â†’ Maddilapalem â†’ Siripuram,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 215C from Hanumanthuwaka Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Padmavati Theatre Dwaraka Nagar. Buses run every 15 mins; extra frequency during evening show times."
"3568,Arilova,Padmavati Theatre Dwaraka Nagar,Dwaraka Nagar,Dwaraka Nagar Bus Stop,218C,APSRTC City Ordinary,Arilova â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,21,70 mins,35,05:30,21:30,25,0.3,Yes,Board bus 218C from Arilova Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Padmavati Theatre Dwaraka Nagar. Buses run every 25 mins; extra frequency during evening show times."
"3569,Beach Road,Padmavati Theatre Dwaraka Nagar,Dwaraka Nagar,Dwaraka Nagar Bus Stop,900C,APSRTC City Ordinary,Beach Road â†’ RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900C from Beach Road Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Padmavati Theatre Dwaraka Nagar. Buses run every 15 mins; extra frequency during evening show times."
"3570,Kailasagiri,Padmavati Theatre Dwaraka Nagar,Dwaraka Nagar,Dwaraka Nagar Bus Stop,802C,APSRTC City Ordinary,Kailasagiri â†’ Beach Rd â†’ RK Beach â†’ Jagadamba â†’ Siripuram,10,33 mins,15,05:30,22:30,20,0.3,Yes,Board bus 802C from Kailasagiri Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Padmavati Theatre Dwaraka Nagar. Buses run every 20 mins; extra frequency during evening show times."
"3571,Gajuwaka,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,28D,APSRTC City Ordinary,Gajuwaka X Rd â†’ Ukkunagaram â†’ Steel Plant Gate â†’ Daba Garden â†’ Siripuram â†’ RTC Complex,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 28D from Gajuwaka Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 25 mins; extra frequency during evening show times."
"3572,Kommadi,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,500D,APSRTC City Ordinary,Kommadi Jn â†’ Madhurawada â†’ Bheemunipatnam Rd â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,12,40 mins,20,05:30,22:30,20,0.3,Yes,Board bus 500D from Kommadi Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3573,Madhurawada,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,218D,APSRTC City Ordinary,Madhurawada â†’ Kommadi â†’ GITAM Jn â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony,10,33 mins,15,05:30,22:30,20,0.3,Yes,Board bus 218D from Madhurawada Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3574,PM Palem,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,299D,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 299D from PM Palem Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3575,MVP Colony,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,215D,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,1,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 215D from MVP Colony Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3576,Siripuram,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,900D,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar â†’ Jagadamba,6,20 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900D from Siripuram Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3577,Dwaraka Nagar,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,902D,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta â†’ RK Beach,7,23 mins,10,05:30,22:30,15,0.3,Yes,Board bus 902D from Dwaraka Nagar Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3578,Maddilapalem,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,211D,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 211D from Maddilapalem Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3579,NAD Junction,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,400D,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,12,40 mins,20,05:30,22:30,20,0.3,Yes,Board bus 400D from NAD Junction Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3580,Seethammadhara,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,213D,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,3,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 213D from Seethammadhara Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3581,Jagadamba,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,905D,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,7,23 mins,10,05:30,22:30,15,0.3,Yes,Board bus 905D from Jagadamba Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3582,Asilmetta,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,907D,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 907D from Asilmetta Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3583,Railway Station,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,909D,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 909D from Railway Station Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3584,RTC Complex,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,100D,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 100D from RTC Complex Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3585,Airport,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,500D,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 500D from Airport Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3586,Pendurthi,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,320D,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,18,60 mins,30,05:30,22:30,25,0.3,Yes,Board bus 320D from Pendurthi Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 25 mins; extra frequency during evening show times."
"3587,Gopalapatnam,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,310D,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,11,36 mins,15,05:30,22:30,20,0.3,Yes,Board bus 310D from Gopalapatnam Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3588,Kurmannapalem,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,330D,APSRTC City Ordinary,Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,13,43 mins,20,05:30,22:30,20,0.3,Yes,Board bus 330D from Kurmannapalem Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3589,Auto Nagar,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,402D,APSRTC City Ordinary,Auto Nagar â†’ NAD Jn â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 402D from Auto Nagar Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3590,Steel Plant,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,28D,APSRTC City Ordinary,Steel Plant â†’ Gajuwaka â†’ Ukkunagaram â†’ Daba Garden â†’ Siripuram â†’ Jagadamba,18,60 mins,30,05:30,22:30,25,0.3,Yes,Board bus 28D from Steel Plant Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 25 mins; extra frequency during evening show times."
"3591,Scindia,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,350D,APSRTC City Ordinary,Scindia â†’ One Town â†’ Poorna Market â†’ Jagadamba â†’ Siripuram,14,46 mins,25,05:30,22:30,20,0.3,Yes,Board bus 350D from Scindia Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3592,One Town,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,101D,APSRTC City Ordinary,One Town â†’ Poorna Market â†’ Jagadamba â†’ Asilmetta â†’ Siripuram,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 101D from One Town Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3593,Poorna Market,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,103D,APSRTC City Ordinary,Poorna Market â†’ One Town â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 103D from Poorna Market Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3594,RK Beach,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,900D,APSRTC City Ordinary,RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900D from RK Beach Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3595,Rushikonda,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,219D,APSRTC City Ordinary,Rushikonda â†’ Lawson's Bay â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,10,33 mins,15,05:30,22:30,20,0.3,Yes,Board bus 219D from Rushikonda Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3596,Lawson's Bay,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,901D,APSRTC City Ordinary,Lawson's Bay â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,6,20 mins,10,05:30,22:30,15,0.3,Yes,Board bus 901D from Lawson's Bay Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3597,Hanumanthuwaka,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,215D,APSRTC City Ordinary,Hanumanthuwaka â†’ Seethammadhara â†’ MVP Colony â†’ Maddilapalem â†’ Siripuram,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 215D from Hanumanthuwaka Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3598,Arilova,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,218D,APSRTC City Ordinary,Arilova â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,15,50 mins,25,05:30,22:30,20,0.3,Yes,Board bus 218D from Arilova Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3599,Beach Road,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,900D,APSRTC City Ordinary,Beach Road â†’ RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram,7,23 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900D from Beach Road Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3600,Kailasagiri,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,802D,APSRTC City Ordinary,Kailasagiri â†’ Beach Rd â†’ RK Beach â†’ Jagadamba â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 802D from Kailasagiri Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Sri Kanaka Durga Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3601,Gajuwaka,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,28D,APSRTC City Ordinary,Gajuwaka X Rd â†’ Ukkunagaram â†’ Steel Plant Gate â†’ Daba Garden â†’ Siripuram â†’ RTC Complex,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 28D from Gajuwaka Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 25 mins; extra frequency during evening show times."
"3602,Kommadi,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,500D,APSRTC City Ordinary,Kommadi Jn â†’ Madhurawada â†’ Bheemunipatnam Rd â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,12,40 mins,20,05:30,22:30,20,0.3,Yes,Board bus 500D from Kommadi Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3603,Madhurawada,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,218D,APSRTC City Ordinary,Madhurawada â†’ Kommadi â†’ GITAM Jn â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony,10,33 mins,15,05:30,22:30,20,0.3,Yes,Board bus 218D from Madhurawada Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3604,PM Palem,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,299D,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 299D from PM Palem Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3605,MVP Colony,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,215D,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,1,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 215D from MVP Colony Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3606,Siripuram,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,900D,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar â†’ Jagadamba,6,20 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900D from Siripuram Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3607,Dwaraka Nagar,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,902D,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta â†’ RK Beach,7,23 mins,10,05:30,22:30,15,0.3,Yes,Board bus 902D from Dwaraka Nagar Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3608,Maddilapalem,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,211D,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 211D from Maddilapalem Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3609,NAD Junction,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,400D,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,12,40 mins,20,05:30,22:30,20,0.3,Yes,Board bus 400D from NAD Junction Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3610,Seethammadhara,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,213D,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,3,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 213D from Seethammadhara Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3611,Jagadamba,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,905D,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,7,23 mins,10,05:30,22:30,15,0.3,Yes,Board bus 905D from Jagadamba Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3612,Asilmetta,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,907D,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 907D from Asilmetta Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3613,Railway Station,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,909D,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 909D from Railway Station Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3614,RTC Complex,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,100D,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 100D from RTC Complex Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3615,Airport,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,500D,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 500D from Airport Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3616,Pendurthi,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,320D,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,18,60 mins,30,05:30,22:30,25,0.3,Yes,Board bus 320D from Pendurthi Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 25 mins; extra frequency during evening show times."
"3617,Gopalapatnam,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,310D,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,11,36 mins,15,05:30,22:30,20,0.3,Yes,Board bus 310D from Gopalapatnam Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3618,Kurmannapalem,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,330D,APSRTC City Ordinary,Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,13,43 mins,20,05:30,22:30,20,0.3,Yes,Board bus 330D from Kurmannapalem Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3619,Auto Nagar,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,402D,APSRTC City Ordinary,Auto Nagar â†’ NAD Jn â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 402D from Auto Nagar Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3620,Steel Plant,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,28D,APSRTC City Ordinary,Steel Plant â†’ Gajuwaka â†’ Ukkunagaram â†’ Daba Garden â†’ Siripuram â†’ Jagadamba,18,60 mins,30,05:30,22:30,25,0.3,Yes,Board bus 28D from Steel Plant Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 25 mins; extra frequency during evening show times."
"3621,Scindia,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,350D,APSRTC City Ordinary,Scindia â†’ One Town â†’ Poorna Market â†’ Jagadamba â†’ Siripuram,14,46 mins,25,05:30,22:30,20,0.3,Yes,Board bus 350D from Scindia Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 20 mins; extra frequency during evening show times."
"3622,One Town,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,101D,APSRTC City Ordinary,One Town â†’ Poorna Market â†’ Jagadamba â†’ Asilmetta â†’ Siripuram,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 101D from One Town Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
"3623,Poorna Market,Madhavi Theatre MVP Colony,MVP Colony,MVP Colony Bus Stop,103D,APSRTC City Ordinary,Poorna Market â†’ One Town â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 103D from Poorna Market Bus Stop towards MVP Colony. Alight at MVP Colony Bus Stop and walk 0.3km to Madhavi Theatre MVP Colony. Buses run every 15 mins; extra frequency during evening show times."
